"V1" "V2"
"theta_cur" 4.16818660879835 11.0669940714268
"theta_cur" 3.6860348426289 6.55922793993228
"theta_cur" 2.85191522325118 5.88608940753849
"theta_cur" 3.58510327277587 3.94046099805493
"theta_cur" 2.16320137269825 5.19058780476792
"theta_cur" 3.74219232751855 4.57338172081378
"theta_cur" 3.60593718130875 4.13883153844231
"theta_cur" 4.0065433529489 8.59274521586234
"theta_cur" 3.75745016321786 6.72646631891711
"theta_cur" 2.41958022011996 7.48402168774084
"theta_cur" 3.84471597116149 6.46702500933379
"theta_cur" 4.66637578541175 6.2386246387332
"theta_cur" 2.73209987153136 6.66848381046581
"theta_cur" 4.67629314119415 2.3362458480375
"theta_cur" 1.24942520296157 3.40350973413027
"theta_cur" 2.3279145776241 6.87720950302337
"theta_cur" 3.50056528044951 4.7861217750477
"theta_cur" 3.68399821115112 7.70625308726457
"theta_cur" 4.53749523014947 6.25055445835851
"theta_cur" 4.23691405239293 4.19990597300569
"theta_cur" 3.42550124831338 8.15196279928014
"theta_cur" 3.28427515853302 5.7449810424142
"theta_cur" 3.35557423249543 7.34370717372611
"theta_cur" 3.01740190286825 6.78328189134947
"theta_cur" 4.37684518923219 7.1599127074032
"theta_cur" 3.91865493721106 6.44559912290239
"theta_cur" 3.25284216494465 5.02451687013044
"theta_cur" 3.84031237219939 5.15204498407864
"theta_cur" 3.94564587953792 6.48406096210437
"theta_cur" 3.06575295959711 5.66177315608963
"theta_cur" 3.6415245163502 4.09404605736792
"theta_cur" 2.40547358094554 4.66552957869314
"theta_cur" 2.3965169185998 4.51292903027406
"theta_cur" 2.4982237291946 6.57022039284365
"theta_cur" 3.0732342535803 4.69920875349579
"theta_cur" 3.58231673702696 7.87095321715483
"theta_cur" 4.18159927511362 6.54761485148125
"theta_cur" 3.44001465749267 8.09171662112017
"theta_cur" 3.35304447951398 6.16076085267507
"theta_cur" 2.68711424789771 6.49176039932391
"theta_cur" 3.78797913472805 5.81297937144323
"theta_cur" 3.61576910414433 6.17659446066135
"theta_cur" 3.12915188906273 6.34425823057736
"theta_cur" 4.37194169478577 3.62645674156747
"theta_cur" 1.13363125340808 3.26154400083751
"theta_cur" 2.1537530131793 4.42627579732831
"theta_cur" 2.63177255443802 5.00184632573512
"theta_cur" 4.3574857864138 6.45593761861057
"theta_cur" 3.31080617593406 4.40785843485114
"theta_cur" 2.94723710377978 6.64854946942905
"theta_cur" 3.22326532879014 5.02124513456504
"theta_cur" 2.51930470878243 5.94987233555199
